EmpID,Work_Date,Clock_In,Clock_In_Exception,Clock_Out,Clock_Out_Exception,Clock_In_Datetime,Clock_Out_Datetime,Hours_Worked,Hours_Status,Payroll_Calculation_Status
1739,2025-01-08,09:11,No Exception,18:59,No Exception,2025-01-08 09:11:00,2025-01-08 18:59:00,9.8,Valid,Ready for Payroll Calculation
1739,2025-01-09,08:01,No Exception,15:53,No Exception,2025-01-09 08:01:00,2025-01-09 15:53:00,7.87,Valid,Ready for Payroll Calculation
1739,2025-01-10,09:01,No Exception,17:19,No Exception,2025-01-10 09:01:00,2025-01-10 17:19:00,8.3,Valid,Ready for Payroll Calculation
1739,2025-01-12,08:44,No Exception,18:37,No Exception,2025-01-12 08:44:00,2025-01-12 18:37:00,9.88,Valid,Ready for Payroll Calculation
1739,2025-01-13,08:32,No Exception,17:03,No Exception,2025-01-13 08:32:00,2025-01-13 17:03:00,8.52,Valid,Ready for Payroll Calculation
1739,2025-01-14,09:44,No Exception,18:07,No Exception,2025-01-14 09:44:00,2025-01-14 18:07:00,8.38,Valid,Ready for Payroll Calculation
1739,2025-01-15,06:07,No Exception,13:55,No Exception,2025-01-15 06:07:00,2025-01-15 13:55:00,7.8,Valid,Ready for Payroll Calculation
1739,2025-01-16,07:50,No Exception,15:49,No Exception,2025-01-16 07:50:00,2025-01-16 15:49:00,7.98,Valid,Ready for Payroll Calculation
1739,2025-01-17,09:21,No Exception,18:01,No Exception,2025-01-17 09:21:00,2025-01-17 18:01:00,8.67,Valid,Ready for Payroll Calculation
1739,2025-01-20,09:51,No Exception,19:06,No Exception,2025-01-20 09:51:00,2025-01-20 19:06:00,9.25,Valid,Ready for Payroll Calculation
1739,2025-01-21,09:20,No Exception,17:31,No Exception,2025-01-21 09:20:00,2025-01-21 17:31:00,8.18,Valid,Ready for Payroll Calculation
1739,2025-01-22,07:33,No Exception,15:48,No Exception,2025-01-22 07:33:00,2025-01-22 15:48:00,8.25,Valid,Ready for Payroll Calculation
1739,2025-01-23,09:07,No Exception,17:46,No Exception,2025-01-23 09:07:00,2025-01-23 17:46:00,8.65,Valid,Ready for Payroll Calculation
1739,2025-01-24,07:18,No Exception,16:48,No Exception,2025-01-24 07:18:00,2025-01-24 16:48:00,9.5,Valid,Ready for Payroll Calculation
1739,2025-01-27,07:37,No Exception,16:55,No Exception,2025-01-27 07:37:00,2025-01-27 16:55:00,9.3,Valid,Ready for Payroll Calculation
1739,2025-01-28,09:06,No Exception,18:03,No Exception,2025-01-28 09:06:00,2025-01-28 18:03:00,8.95,Valid,Ready for Payroll Calculation
1739,2025-01-29,08:11,No Exception,16:04,No Exception,2025-01-29 08:11:00,2025-01-29 16:04:00,7.88,Valid,Ready for Payroll Calculation
1739,2025-01-30,06:30,No Exception,14:46,No Exception,2025-01-30 06:30:00,2025-01-30 14:46:00,8.27,Valid,Ready for Payroll Calculation
1739,2025-01-31,07:57,No Exception,15:40,No Exception,2025-01-31 07:57:00,2025-01-31 15:40:00,7.72,Valid,Ready for Payroll Calculation
1739,2025-02-02,06:23,No Exception,15:44,No Exception,2025-02-02 06:23:00,2025-02-02 15:44:00,9.35,Valid,Ready for Payroll Calculation
1739,2025-02-03,08:27,No Exception,16:15,No Exception,2025-02-03 08:27:00,2025-02-03 16:15:00,7.8,Valid,Ready for Payroll Calculation
1739,2025-02-04,09:04,No Exception,18:41,No Exception,2025-02-04 09:04:00,2025-02-04 18:41:00,9.62,Valid,Ready for Payroll Calculation
1739,2025-02-05,06:27,No Exception,14:00,No Exception,2025-02-05 06:27:00,2025-02-05 14:00:00,7.55,Valid,Ready for Payroll Calculation
1739,2025-02-06,08:35,No Exception,16:49,No Exception,2025-02-06 08:35:00,2025-02-06 16:49:00,8.23,Valid,Ready for Payroll Calculation
1739,2025-02-07,09:18,No Exception,18:19,No Exception,2025-02-07 09:18:00,2025-02-07 18:19:00,9.02,Valid,Ready for Payroll Calculation
1739,2025-02-10,06:27,No Exception,15:51,No Exception,2025-02-10 06:27:00,2025-02-10 15:51:00,9.4,Valid,Ready for Payroll Calculation
1739,2025-02-11,09:51,No Exception,18:53,No Exception,2025-02-11 09:51:00,2025-02-11 18:53:00,9.03,Valid,Ready for Payroll Calculation
1739,2025-02-12,08:41,No Exception,16:35,No Exception,2025-02-12 08:41:00,2025-02-12 16:35:00,7.9,Valid,Ready for Payroll Calculation
1739,2025-02-13,07:05,No Exception,15:32,No Exception,2025-02-13 07:05:00,2025-02-13 15:32:00,8.45,Valid,Ready for Payroll Calculation
1739,2025-02-14,06:52,No Exception,15:08,No Exception,2025-02-14 06:52:00,2025-02-14 15:08:00,8.27,Valid,Ready for Payroll Calculation
1739,2025-02-17,06:23,No Exception,14:30,No Exception,2025-02-17 06:23:00,2025-02-17 14:30:00,8.12,Valid,Ready for Payroll Calculation
1739,2025-02-18,08:09,No Exception,16:26,No Exception,2025-02-18 08:09:00,2025-02-18 16:26:00,8.28,Valid,Ready for Payroll Calculation
1739,2025-02-19,08:37,No Exception,18:06,No Exception,2025-02-19 08:37:00,2025-02-19 18:06:00,9.48,Valid,Ready for Payroll Calculation
1739,2025-02-20,08:48,No Exception,17:09,No Exception,2025-02-20 08:48:00,2025-02-20 17:09:00,8.35,Valid,Ready for Payroll Calculation
1739,2025-02-21,07:34,No Exception,16:13,No Exception,2025-02-21 07:34:00,2025-02-21 16:13:00,8.65,Valid,Ready for Payroll Calculation
1739,2025-02-24,06:14,No Exception,15:12,No Exception,2025-02-24 06:14:00,2025-02-24 15:12:00,8.97,Valid,Ready for Payroll Calculation
1739,2025-02-25,08:03,No Exception,15:48,No Exception,2025-02-25 08:03:00,2025-02-25 15:48:00,7.75,Valid,Ready for Payroll Calculation
1739,2025-02-26,07:40,No Exception,15:45,No Exception,2025-02-26 07:40:00,2025-02-26 15:45:00,8.08,Valid,Ready for Payroll Calculation
1739,2025-02-27,08:42,No Exception,17:27,No Exception,2025-02-27 08:42:00,2025-02-27 17:27:00,8.75,Valid,Ready for Payroll Calculation
1739,2025-02-28,06:15,No Exception,15:49,No Exception,2025-02-28 06:15:00,2025-02-28 15:49:00,9.57,Valid,Ready for Payroll Calculation
1745,2025-01-01,07:43,No Exception,15:15,No Exception,2025-01-01 07:43:00,2025-01-01 15:15:00,7.53,Valid,Ready for Payroll Calculation
1745,2025-01-02,06:07,No Exception,16:05,No Exception,2025-01-02 06:07:00,2025-01-02 16:05:00,9.97,Valid,Ready for Payroll Calculation
1745,2025-01-03,06:12,No Exception,14:42,No Exception,2025-01-03 06:12:00,2025-01-03 14:42:00,8.5,Valid,Ready for Payroll Calculation
1745,2025-01-06,06:27,No Exception,16:13,No Exception,2025-01-06 06:27:00,2025-01-06 16:13:00,9.77,Valid,Ready for Payroll Calculation
1745,2025-01-07,07:05,No Exception,16:21,No Exception,2025-01-07 07:05:00,2025-01-07 16:21:00,9.27,Valid,Ready for Payroll Calculation
1745,2025-01-08,08:46,No Exception,17:51,No Exception,2025-01-08 08:46:00,2025-01-08 17:51:00,9.08,Valid,Ready for Payroll Calculation
1745,2025-01-09,06:11,No Exception,15:52,No Exception,2025-01-09 06:11:00,2025-01-09 15:52:00,9.68,Valid,Ready for Payroll Calculation
1745,2025-01-10,08:34,No Exception,16:10,No Exception,2025-01-10 08:34:00,2025-01-10 16:10:00,7.6,Valid,Ready for Payroll Calculation
1745,2025-01-13,07:44,No Exception,16:25,No Exception,2025-01-13 07:44:00,2025-01-13 16:25:00,8.68,Valid,Ready for Payroll Calculation
1745,2025-01-14,09:49,No Exception,17:39,No Exception,2025-01-14 09:49:00,2025-01-14 17:39:00,7.83,Valid,Ready for Payroll Calculation
1745,2025-01-15,08:23,No Exception,15:58,No Exception,2025-01-15 08:23:00,2025-01-15 15:58:00,7.58,Valid,Ready for Payroll Calculation
1745,2025-01-16,07:49,No Exception,15:33,No Exception,2025-01-16 07:49:00,2025-01-16 15:33:00,7.73,Valid,Ready for Payroll Calculation
1745,2025-01-17,06:44,No Exception,16:32,No Exception,2025-01-17 06:44:00,2025-01-17 16:32:00,9.8,Valid,Ready for Payroll Calculation
1745,2025-01-20,06:14,No Exception,15:08,No Exception,2025-01-20 06:14:00,2025-01-20 15:08:00,8.9,Valid,Ready for Payroll Calculation
1745,2025-01-21,09:37,No Exception,19:37,No Exception,2025-01-21 09:37:00,2025-01-21 19:37:00,10.0,Valid,Ready for Payroll Calculation
1745,2025-01-22,06:13,No Exception,14:59,No Exception,2025-01-22 06:13:00,2025-01-22 14:59:00,8.77,Valid,Ready for Payroll Calculation
1745,2025-01-23,06:20,No Exception,14:32,No Exception,2025-01-23 06:20:00,2025-01-23 14:32:00,8.2,Valid,Ready for Payroll Calculation
1745,2025-01-24,09:53,No Exception,17:33,No Exception,2025-01-24 09:53:00,2025-01-24 17:33:00,7.67,Valid,Ready for Payroll Calculation
1745,2025-01-25,08:04,No Exception,16:32,No Exception,2025-01-25 08:04:00,2025-01-25 16:32:00,8.47,Valid,Ready for Payroll Calculation
1745,2025-01-27,08:55,No Exception,18:33,No Exception,2025-01-27 08:55:00,2025-01-27 18:33:00,9.63,Valid,Ready for Payroll Calculation
1745,2025-01-28,07:07,No Exception,14:59,No Exception,2025-01-28 07:07:00,2025-01-28 14:59:00,7.87,Valid,Ready for Payroll Calculation
1745,2025-01-29,08:18,No Exception,16:23,No Exception,2025-01-29 08:18:00,2025-01-29 16:23:00,8.08,Valid,Ready for Payroll Calculation
1745,2025-01-30,06:38,No Exception,15:16,No Exception,2025-01-30 06:38:00,2025-01-30 15:16:00,8.63,Valid,Ready for Payroll Calculation
1745,2025-01-31,07:36,No Exception,15:45,No Exception,2025-01-31 07:36:00,2025-01-31 15:45:00,8.15,Valid,Ready for Payroll Calculation
1745,2025-02-03,07:28,No Exception,15:12,No Exception,2025-02-03 07:28:00,2025-02-03 15:12:00,7.73,Valid,Ready for Payroll Calculation
1745,2025-02-04,08:02,No Exception,17:27,No Exception,2025-02-04 08:02:00,2025-02-04 17:27:00,9.42,Valid,Ready for Payroll Calculation
1745,2025-02-05,07:45,No Exception,16:42,No Exception,2025-02-05 07:45:00,2025-02-05 16:42:00,8.95,Valid,Ready for Payroll Calculation
1745,2025-02-06,08:13,No Exception,16:14,No Exception,2025-02-06 08:13:00,2025-02-06 16:14:00,8.02,Valid,Ready for Payroll Calculation
1745,2025-02-07,06:49,No Exception,14:42,No Exception,2025-02-07 06:49:00,2025-02-07 14:42:00,7.88,Valid,Ready for Payroll Calculation
1745,2025-02-09,07:33,No Exception,15:03,No Exception,2025-02-09 07:33:00,2025-02-09 15:03:00,7.5,Valid,Ready for Payroll Calculation
1745,2025-02-10,06:43,No Exception,16:12,No Exception,2025-02-10 06:43:00,2025-02-10 16:12:00,9.48,Valid,Ready for Payroll Calculation
1745,2025-02-11,06:50,No Exception,15:58,No Exception,2025-02-11 06:50:00,2025-02-11 15:58:00,9.13,Valid,Ready for Payroll Calculation
1745,2025-02-12,08:21,No Exception,16:17,No Exception,2025-02-12 08:21:00,2025-02-12 16:17:00,7.93,Valid,Ready for Payroll Calculation
1745,2025-02-13,06:53,No Exception,16:51,No Exception,2025-02-13 06:53:00,2025-02-13 16:51:00,9.97,Valid,Ready for Payroll Calculation
1745,2025-02-14,07:34,No Exception,16:20,No Exception,2025-02-14 07:34:00,2025-02-14 16:20:00,8.77,Valid,Ready for Payroll Calculation
1745,2025-02-17,06:26,No Exception,15:16,No Exception,2025-02-17 06:26:00,2025-02-17 15:16:00,8.83,Valid,Ready for Payroll Calculation
1745,2025-02-18,08:41,No Exception,17:23,No Exception,2025-02-18 08:41:00,2025-02-18 17:23:00,8.7,Valid,Ready for Payroll Calculation
1745,2025-02-19,06:32,No Exception,15:47,No Exception,2025-02-19 06:32:00,2025-02-19 15:47:00,9.25,Valid,Ready for Payroll Calculation
1745,2025-02-20,07:19,No Exception,16:38,No Exception,2025-02-20 07:19:00,2025-02-20 16:38:00,9.32,Valid,Ready for Payroll Calculation
1745,2025-02-21,07:57,No Exception,17:13,No Exception,2025-02-21 07:57:00,2025-02-21 17:13:00,9.27,Valid,Ready for Payroll Calculation
1745,2025-02-24,08:48,No Exception,16:48,No Exception,2025-02-24 08:48:00,2025-02-24 16:48:00,8.0,Valid,Ready for Payroll Calculation
1745,2025-02-25,08:23,No Exception,16:23,No Exception,2025-02-25 08:23:00,2025-02-25 16:23:00,8.0,Valid,Ready for Payroll Calculation
1745,2025-02-26,07:31,No Exception,17:05,No Exception,2025-02-26 07:31:00,2025-02-26 17:05:00,9.57,Valid,Ready for Payroll Calculation
1745,2025-02-27,08:37,No Exception,16:56,No Exception,2025-02-27 08:37:00,2025-02-27 16:56:00,8.32,Valid,Ready for Payroll Calculation
1745,2025-02-28,08:27,No Exception,16:27,No Exception,2025-02-28 08:27:00,2025-02-28 16:27:00,8.0,Valid,Ready for Payroll Calculation
1745,2025-03-01,09:29,No Exception,17:30,No Exception,2025-03-01 09:29:00,2025-03-01 17:30:00,8.02,Valid,Ready for Payroll Calculation
1746,2025-01-01,08:54,No Exception,17:43,No Exception,2025-01-01 08:54:00,2025-01-01 17:43:00,8.82,Valid,Ready for Payroll Calculation
1746,2025-01-02,08:22,No Exception,16:27,No Exception,2025-01-02 08:22:00,2025-01-02 16:27:00,8.08,Valid,Ready for Payroll Calculation
1746,2025-01-03,07:22,No Exception,15:28,No Exception,2025-01-03 07:22:00,2025-01-03 15:28:00,8.1,Valid,Ready for Payroll Calculation
1746,2025-01-06,07:24,No Exception,14:55,No Exception,2025-01-06 07:24:00,2025-01-06 14:55:00,7.52,Valid,Ready for Payroll Calculation
1746,2025-01-07,08:04,No Exception,17:17,No Exception,2025-01-07 08:04:00,2025-01-07 17:17:00,9.22,Valid,Ready for Payroll Calculation
1746,2025-01-08,09:56,No Exception,18:42,No Exception,2025-01-08 09:56:00,2025-01-08 18:42:00,8.77,Valid,Ready for Payroll Calculation
1746,2025-01-09,06:26,No Exception,14:54,No Exception,2025-01-09 06:26:00,2025-01-09 14:54:00,8.47,Valid,Ready for Payroll Calculation
1746,2025-01-10,06:30,No Exception,14:16,No Exception,2025-01-10 06:30:00,2025-01-10 14:16:00,7.77,Valid,Ready for Payroll Calculation
1746,2025-01-13,08:14,No Exception,16:31,No Exception,2025-01-13 08:14:00,2025-01-13 16:31:00,8.28,Valid,Ready for Payroll Calculation
1746,2025-01-14,09:56,No Exception,18:16,No Exception,2025-01-14 09:56:00,2025-01-14 18:16:00,8.33,Valid,Ready for Payroll Calculation
1746,2025-01-15,07:39,No Exception,15:53,No Exception,2025-01-15 07:39:00,2025-01-15 15:53:00,8.23,Valid,Ready for Payroll Calculation
1746,2025-01-16,06:13,No Exception,15:22,No Exception,2025-01-16 06:13:00,2025-01-16 15:22:00,9.15,Valid,Ready for Payroll Calculation
1746,2025-01-17,06:38,No Exception,15:15,No Exception,2025-01-17 06:38:00,2025-01-17 15:15:00,8.62,Valid,Ready for Payroll Calculation
1746,2025-01-18,09:49,No Exception,17:48,No Exception,2025-01-18 09:49:00,2025-01-18 17:48:00,7.98,Valid,Ready for Payroll Calculation
1746,2025-01-19,06:13,No Exception,14:10,No Exception,2025-01-19 06:13:00,2025-01-19 14:10:00,7.95,Valid,Ready for Payroll Calculation
1746,2025-01-20,08:59,No Exception,18:08,No Exception,2025-01-20 08:59:00,2025-01-20 18:08:00,9.15,Valid,Ready for Payroll Calculation
1746,2025-01-21,09:11,No Exception,18:31,No Exception,2025-01-21 09:11:00,2025-01-21 18:31:00,9.33,Valid,Ready for Payroll Calculation
1746,2025-01-22,06:39,No Exception,15:49,No Exception,2025-01-22 06:39:00,2025-01-22 15:49:00,9.17,Valid,Ready for Payroll Calculation
1746,2025-01-23,07:51,No Exception,16:56,No Exception,2025-01-23 07:51:00,2025-01-23 16:56:00,9.08,Valid,Ready for Payroll Calculation
1746,2025-01-24,06:45,No Exception,16:38,No Exception,2025-01-24 06:45:00,2025-01-24 16:38:00,9.88,Valid,Ready for Payroll Calculation
1746,2025-01-27,06:17,No Exception,15:09,No Exception,2025-01-27 06:17:00,2025-01-27 15:09:00,8.87,Valid,Ready for Payroll Calculation
1746,2025-01-28,09:29,No Exception,17:24,No Exception,2025-01-28 09:29:00,2025-01-28 17:24:00,7.92,Valid,Ready for Payroll Calculation
1746,2025-01-29,06:26,No Exception,16:15,No Exception,2025-01-29 06:26:00,2025-01-29 16:15:00,9.82,Valid,Ready for Payroll Calculation
1746,2025-01-30,09:39,No Exception,19:34,No Exception,2025-01-30 09:39:00,2025-01-30 19:34:00,9.92,Valid,Ready for Payroll Calculation
1746,2025-01-31,08:14,No Exception,17:46,No Exception,2025-01-31 08:14:00,2025-01-31 17:46:00,9.53,Valid,Ready for Payroll Calculation
1746,2025-02-01,09:32,No Exception,18:25,No Exception,2025-02-01 09:32:00,2025-02-01 18:25:00,8.88,Valid,Ready for Payroll Calculation
1746,2025-02-03,09:49,No Exception,18:52,No Exception,2025-02-03 09:49:00,2025-02-03 18:52:00,9.05,Valid,Ready for Payroll Calculation
1746,2025-02-04,06:20,No Exception,15:05,No Exception,2025-02-04 06:20:00,2025-02-04 15:05:00,8.75,Valid,Ready for Payroll Calculation
1746,2025-02-05,08:12,No Exception,16:56,No Exception,2025-02-05 08:12:00,2025-02-05 16:56:00,8.73,Valid,Ready for Payroll Calculation
1746,2025-02-06,09:29,No Exception,17:01,No Exception,2025-02-06 09:29:00,2025-02-06 17:01:00,7.53,Valid,Ready for Payroll Calculation
1746,2025-02-07,09:55,No Exception,18:43,No Exception,2025-02-07 09:55:00,2025-02-07 18:43:00,8.8,Valid,Ready for Payroll Calculation
1746,2025-02-08,07:31,No Exception,15:16,No Exception,2025-02-08 07:31:00,2025-02-08 15:16:00,7.75,Valid,Ready for Payroll Calculation
1746,2025-02-09,07:55,No Exception,16:52,No Exception,2025-02-09 07:55:00,2025-02-09 16:52:00,8.95,Valid,Ready for Payroll Calculation
1746,2025-02-10,07:45,No Exception,17:06,No Exception,2025-02-10 07:45:00,2025-02-10 17:06:00,9.35,Valid,Ready for Payroll Calculation
1746,2025-02-11,08:31,No Exception,16:41,No Exception,2025-02-11 08:31:00,2025-02-11 16:41:00,8.17,Valid,Ready for Payroll Calculation
1746,2025-02-12,09:24,No Exception,19:16,No Exception,2025-02-12 09:24:00,2025-02-12 19:16:00,9.87,Valid,Ready for Payroll Calculation
1746,2025-02-13,08:14,No Exception,17:26,No Exception,2025-02-13 08:14:00,2025-02-13 17:26:00,9.2,Valid,Ready for Payroll Calculation
1746,2025-02-14,06:32,No Exception,15:17,No Exception,2025-02-14 06:32:00,2025-02-14 15:17:00,8.75,Valid,Ready for Payroll Calculation
1746,2025-02-17,08:19,No Exception,16:51,No Exception,2025-02-17 08:19:00,2025-02-17 16:51:00,8.53,Valid,Ready for Payroll Calculation
1746,2025-02-18,09:08,No Exception,17:06,No Exception,2025-02-18 09:08:00,2025-02-18 17:06:00,7.97,Valid,Ready for Payroll Calculation
1746,2025-02-19,06:30,No Exception,15:29,No Exception,2025-02-19 06:30:00,2025-02-19 15:29:00,8.98,Valid,Ready for Payroll Calculation
1746,2025-02-20,09:59,No Exception,18:02,No Exception,2025-02-20 09:59:00,2025-02-20 18:02:00,8.05,Valid,Ready for Payroll Calculation
1746,2025-02-21,06:36,No Exception,14:11,No Exception,2025-02-21 06:36:00,2025-02-21 14:11:00,7.58,Valid,Ready for Payroll Calculation
1746,2025-02-22,07:30,No Exception,16:31,No Exception,2025-02-22 07:30:00,2025-02-22 16:31:00,9.02,Valid,Ready for Payroll Calculation
1746,2025-02-24,07:51,No Exception,17:24,No Exception,2025-02-24 07:51:00,2025-02-24 17:24:00,9.55,Valid,Ready for Payroll Calculation
1746,2025-02-25,07:01,No Exception,15:53,No Exception,2025-02-25 07:01:00,2025-02-25 15:53:00,8.87,Valid,Ready for Payroll Calculation
1746,2025-02-26,08:06,No Exception,17:55,No Exception,2025-02-26 08:06:00,2025-02-26 17:55:00,9.82,Valid,Ready for Payroll Calculation
1746,2025-02-27,08:49,No Exception,16:41,No Exception,2025-02-27 08:49:00,2025-02-27 16:41:00,7.87,Valid,Ready for Payroll Calculation
1746,2025-02-28,08:26,No Exception,15:58,No Exception,2025-02-28 08:26:00,2025-02-28 15:58:00,7.53,Valid,Ready for Payroll Calculation
1746,2025-03-01,09:45,No Exception,19:25,No Exception,2025-03-01 09:45:00,2025-03-01 19:25:00,9.67,Valid,Ready for Payroll Calculation
1775,2025-01-01,06:44,No Exception,16:09,No Exception,2025-01-01 06:44:00,2025-01-01 16:09:00,9.42,Valid,Ready for Payroll Calculation
1775,2025-01-02,06:59,No Exception,15:06,No Exception,2025-01-02 06:59:00,2025-01-02 15:06:00,8.12,Valid,Ready for Payroll Calculation
1775,2025-01-03,08:43,No Exception,17:29,No Exception,2025-01-03 08:43:00,2025-01-03 17:29:00,8.77,Valid,Ready for Payroll Calculation
1775,2025-01-06,09:17,No Exception,18:41,No Exception,2025-01-06 09:17:00,2025-01-06 18:41:00,9.4,Valid,Ready for Payroll Calculation
1775,2025-01-07,07:35,No Exception,15:15,No Exception,2025-01-07 07:35:00,2025-01-07 15:15:00,7.67,Valid,Ready for Payroll Calculation
1775,2025-01-08,07:18,No Exception,16:37,No Exception,2025-01-08 07:18:00,2025-01-08 16:37:00,9.32,Valid,Ready for Payroll Calculation
1775,2025-01-09,08:44,No Exception,18:13,No Exception,2025-01-09 08:44:00,2025-01-09 18:13:00,9.48,Valid,Ready for Payroll Calculation
1775,2025-01-10,06:04,No Exception,16:03,No Exception,2025-01-10 06:04:00,2025-01-10 16:03:00,9.98,Valid,Ready for Payroll Calculation
1775,2025-01-13,06:53,No Exception,16:50,No Exception,2025-01-13 06:53:00,2025-01-13 16:50:00,9.95,Valid,Ready for Payroll Calculation
1775,2025-01-14,06:45,No Exception,14:48,No Exception,2025-01-14 06:45:00,2025-01-14 14:48:00,8.05,Valid,Ready for Payroll Calculation
1775,2025-01-15,09:21,No Exception,17:43,No Exception,2025-01-15 09:21:00,2025-01-15 17:43:00,8.37,Valid,Ready for Payroll Calculation
1775,2025-01-16,09:16,No Exception,18:24,No Exception,2025-01-16 09:16:00,2025-01-16 18:24:00,9.13,Valid,Ready for Payroll Calculation
1775,2025-01-17,06:35,No Exception,15:15,No Exception,2025-01-17 06:35:00,2025-01-17 15:15:00,8.67,Valid,Ready for Payroll Calculation
1775,2025-01-18,08:57,No Exception,16:35,No Exception,2025-01-18 08:57:00,2025-01-18 16:35:00,7.63,Valid,Ready for Payroll Calculation
1775,2025-01-20,09:04,No Exception,18:16,No Exception,2025-01-20 09:04:00,2025-01-20 18:16:00,9.2,Valid,Ready for Payroll Calculation
1775,2025-01-21,09:26,No Exception,18:00,No Exception,2025-01-21 09:26:00,2025-01-21 18:00:00,8.57,Valid,Ready for Payroll Calculation
1775,2025-01-22,07:10,No Exception,16:48,No Exception,2025-01-22 07:10:00,2025-01-22 16:48:00,9.63,Valid,Ready for Payroll Calculation
1775,2025-01-23,08:11,No Exception,18:00,No Exception,2025-01-23 08:11:00,2025-01-23 18:00:00,9.82,Valid,Ready for Payroll Calculation
1775,2025-01-24,08:33,No Exception,16:32,No Exception,2025-01-24 08:33:00,2025-01-24 16:32:00,7.98,Valid,Ready for Payroll Calculation
1775,2025-01-26,07:18,No Exception,15:17,No Exception,2025-01-26 07:18:00,2025-01-26 15:17:00,7.98,Valid,Ready for Payroll Calculation
1775,2025-01-27,09:13,No Exception,16:59,No Exception,2025-01-27 09:13:00,2025-01-27 16:59:00,7.77,Valid,Ready for Payroll Calculation
1775,2025-01-28,09:00,No Exception,17:32,No Exception,2025-01-28 09:00:00,2025-01-28 17:32:00,8.53,Valid,Ready for Payroll Calculation
1775,2025-01-29,09:14,No Exception,18:41,No Exception,2025-01-29 09:14:00,2025-01-29 18:41:00,9.45,Valid,Ready for Payroll Calculation
1775,2025-01-30,08:14,No Exception,17:05,No Exception,2025-01-30 08:14:00,2025-01-30 17:05:00,8.85,Valid,Ready for Payroll Calculation
1775,2025-01-31,07:00,No Exception,15:52,No Exception,2025-01-31 07:00:00,2025-01-31 15:52:00,8.87,Valid,Ready for Payroll Calculation
1775,2025-02-02,07:41,No Exception,15:49,No Exception,2025-02-02 07:41:00,2025-02-02 15:49:00,8.13,Valid,Ready for Payroll Calculation
1775,2025-02-03,08:10,No Exception,16:57,No Exception,2025-02-03 08:10:00,2025-02-03 16:57:00,8.78,Valid,Ready for Payroll Calculation
1775,2025-02-04,08:36,No Exception,18:28,No Exception,2025-02-04 08:36:00,2025-02-04 18:28:00,9.87,Valid,Ready for Payroll Calculation
1775,2025-02-05,07:21,No Exception,16:31,No Exception,2025-02-05 07:21:00,2025-02-05 16:31:00,9.17,Valid,Ready for Payroll Calculation
1775,2025-02-06,09:14,No Exception,18:51,No Exception,2025-02-06 09:14:00,2025-02-06 18:51:00,9.62,Valid,Ready for Payroll Calculation
1775,2025-02-07,06:46,No Exception,14:29,No Exception,2025-02-07 06:46:00,2025-02-07 14:29:00,7.72,Valid,Ready for Payroll Calculation
1775,2025-02-10,09:45,No Exception,19:16,No Exception,2025-02-10 09:45:00,2025-02-10 19:16:00,9.52,Valid,Ready for Payroll Calculation
1775,2025-02-11,08:03,No Exception,15:49,No Exception,2025-02-11 08:03:00,2025-02-11 15:49:00,7.77,Valid,Ready for Payroll Calculation
1775,2025-02-12,08:31,No Exception,16:17,No Exception,2025-02-12 08:31:00,2025-02-12 16:17:00,7.77,Valid,Ready for Payroll Calculation
1775,2025-02-13,08:37,No Exception,16:26,No Exception,2025-02-13 08:37:00,2025-02-13 16:26:00,7.82,Valid,Ready for Payroll Calculation
1775,2025-02-14,08:13,No Exception,16:26,No Exception,2025-02-14 08:13:00,2025-02-14 16:26:00,8.22,Valid,Ready for Payroll Calculation
1775,2025-02-15,09:02,No Exception,17:02,No Exception,2025-02-15 09:02:00,2025-02-15 17:02:00,8.0,Valid,Ready for Payroll Calculation
1775,2025-02-17,08:51,No Exception,16:40,No Exception,2025-02-17 08:51:00,2025-02-17 16:40:00,7.82,Valid,Ready for Payroll Calculation
1775,2025-02-18,08:54,No Exception,18:06,No Exception,2025-02-18 08:54:00,2025-02-18 18:06:00,9.2,Valid,Ready for Payroll Calculation
1775,2025-02-19,09:56,No Exception,19:45,No Exception,2025-02-19 09:56:00,2025-02-19 19:45:00,9.82,Valid,Ready for Payroll Calculation
1775,2025-02-20,06:58,No Exception,14:57,No Exception,2025-02-20 06:58:00,2025-02-20 14:57:00,7.98,Valid,Ready for Payroll Calculation
1775,2025-02-21,06:57,No Exception,16:08,No Exception,2025-02-21 06:57:00,2025-02-21 16:08:00,9.18,Valid,Ready for Payroll Calculation
1775,2025-02-22,09:47,No Exception,18:03,No Exception,2025-02-22 09:47:00,2025-02-22 18:03:00,8.27,Valid,Ready for Payroll Calculation
1775,2025-02-24,08:13,No Exception,16:10,No Exception,2025-02-24 08:13:00,2025-02-24 16:10:00,7.95,Valid,Ready for Payroll Calculation
1775,2025-02-25,07:34,No Exception,16:53,No Exception,2025-02-25 07:34:00,2025-02-25 16:53:00,9.32,Valid,Ready for Payroll Calculation
1775,2025-02-26,06:25,No Exception,14:11,No Exception,2025-02-26 06:25:00,2025-02-26 14:11:00,7.77,Valid,Ready for Payroll Calculation
1775,2025-02-27,06:59,No Exception,16:20,No Exception,2025-02-27 06:59:00,2025-02-27 16:20:00,9.35,Valid,Ready for Payroll Calculation
1775,2025-02-28,06:23,No Exception,16:15,No Exception,2025-02-28 06:23:00,2025-02-28 16:15:00,9.87,Valid,Ready for Payroll Calculation
1778,2025-01-01,07:31,No Exception,17:21,No Exception,2025-01-01 07:31:00,2025-01-01 17:21:00,9.83,Valid,Ready for Payroll Calculation
